location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,population,cases_per_million,deaths_per_million,vax_per_hundred,cfr
Germany,2023-05-14,37999841,60,173999,1,63080000,83000000,457829.4,2096.4,76.0,0.458
Germany,2023-05-21,37999888,47,173999,0,63080000,83000000,457830.0,2096.4,76.0,0.458
Germany,2023-05-28,37999924,36,173999,0,63080000,83000000,457830.4,2096.4,76.0,0.458
Germany,2023-06-04,37999951,27,173999,0,63080000,83000000,457830.7,2096.4,76.0,0.458
Germany,2023-06-11,37999972,21,173999,0,63080000,83000000,457831.0,2096.4,76.0,0.458
Germany,2023-06-18,37999988,16,173999,0,63080000,83000000,457831.2,2096.4,76.0,0.458
Germany,2023-06-25,38000000,12,174000,1,63080000,83000000,457831.3,2096.4,76.0,0.458
UK,2020-01-05,35074,35074,321,321,0,67000000,523.5,4.8,0.0,0.915
UK,2020-01-12,75661,40587,693,372,0,67000000,1129.3,10.3,0.0,0.916
UK,2020-01-19,122169,46508,1119,426,0,67000000,1823.4,16.7,0.0,0.916
UK,2020-01-26,174943,52774,1603,484,0,67000000,2611.1,23.9,0.0,0.916
UK,2020-02-02,234246,59303,2147,544,0,67000000,3496.2,32.0,0.0,0.917
UK,2020-02-09,300247,66001,2752,605,0,67000000,4481.3,41.1,0.0,0.917
UK,2020-02-16,373000,72753,3419,667,0,67000000,5567.2,51.0,0.0,0.917
UK,2020-02-23,452436,79436,4147,728,0,67000000,6752.8,61.9,0.0,0.917
UK,2020-03-01,538359,85923,4934,787,0,67000000,8035.2,73.6,0.0,0.916
UK,2020-03-08,630441,92082,5779,845,0,67000000,9409.6,86.3,0.0,0.917
UK,2020-03-15,728232,97791,6675,896,0,67000000,10869.1,99.6,0.0,0.917
UK,2020-03-22,831164,102932,7619,944,0,67000000,12405.4,113.7,0.0,0.917
UK,2020-03-29,938579,107415,8603,984,0,67000000,14008.6,128.4,0.0,0.917
UK,2020-04-05,1049742,111163,9622,1019,0,67000000,15667.8,143.6,0.0,0.917
UK,2020-04-12,1163874,114132,10668,1046,0,67000000,17371.3,159.2,0.0,0.917
UK,2020-04-19,1280184,116310,11735,1067,0,67000000,19107.2,175.1,0.0,0.917
UK,2020-04-26,1397897,117713,12814,1079,0,67000000,20864.1,191.3,0.0,0.917
UK,2020-05-03,1516292,118395,13899,1085,0,67000000,22631.2,207.4,0.0,0.917
UK,2020-05-10,1634733,118441,14985,1086,0,67000000,24399.0,223.7,0.0,0.917
UK,2020-05-17,1752693,117960,16066,1081,0,67000000,26159.6,239.8,0.0,0.917
UK,2020-05-24,1869783,117090,17139,1073,0,67000000,27907.2,255.8,0.0,0.917
UK,2020-05-31,1985766,115983,18202,1063,0,67000000,29638.3,271.7,0.0,0.917
UK,2020-06-07,2100569,114803,19255,1053,0,67000000,31351.8,287.4,0.0,0.917
UK,2020-06-14,2214284,113715,20297,1042,0,67000000,33049.0,302.9,0.0,0.917
UK,2020-06-21,2327164,112880,21332,1035,0,67000000,34733.8,318.4,0.0,0.917
UK,2020-06-28,2439611,112447,22363,1031,0,67000000,36412.1,333.8,0.0,0.917
UK,2020-07-05,2552156,112545,23394,1031,0,67000000,38091.9,349.2,0.0,0.917
UK,2020-07-12,2665436,113280,24433,1039,0,67000000,39782.6,364.7,0.0,0.917
UK,2020-07-19,2780162,114726,25484,1051,0,67000000,41495.0,380.4,0.0,0.917
UK,2020-07-26,2897091,116929,26556,1072,0,67000000,43240.2,396.4,0.0,0.917
UK,2020-08-02,3016987,119896,27655,1099,0,67000000,45029.7,412.8,0.0,0.917
UK,2020-08-09,3140594,123607,28788,1133,0,67000000,46874.5,429.7,0.0,0.917
UK,2020-08-16,3268600,128006,29962,1174,0,67000000,48785.1,447.2,0.0,0.917
UK,2020-08-23,3401609,133009,31181,1219,0,67000000,50770.3,465.4,0.0,0.917
UK,2020-08-30,3540116,138507,32451,1270,0,67000000,52837.6,484.3,0.0,0.917
UK,2020-09-06,3684488,144372,33774,1323,0,67000000,54992.4,504.1,0.0,0.917
UK,2020-09-13,3834947,150459,35153,1379,0,67000000,57238.0,524.7,0.0,0.917
UK,2020-09-20,3991564,156617,36589,1436,0,67000000,59575.6,546.1,0.0,0.917
UK,2020-09-27,4154255,162691,38080,1491,0,67000000,62003.8,568.4,0.0,0.917
UK,2020-10-04,4322786,168531,39625,1545,0,67000000,64519.2,591.4,0.0,0.917
UK,2020-10-11,4496779,173993,41220,1595,0,67000000,67116.1,615.2,0.0,0.917
UK,2020-10-18,4675731,178952,42860,1640,0,67000000,69787.0,639.7,0.0,0.917
UK,2020-10-25,4859028,183297,44541,1681,0,67000000,72522.8,664.8,0.0,0.917
UK,2020-11-01,5045974,186946,46254,1713,0,67000000,75313.0,690.4,0.0,0.917
UK,2020-11-08,5235810,189836,47994,1740,0,67000000,78146.4,716.3,0.0,0.917
UK,2020-11-15,5427747,191937,49754,1760,0,67000000,81011.1,742.6,0.0,0.917
UK,2020-11-22,5620993,193246,51525,1771,0,67000000,83895.4,769.0,0.0,0.917
UK,2020-11-29,5814780,193787,53302,1777,0,67000000,86787.8,795.6,0.0,0.917
UK,2020-12-06,6008393,193613,55076,1774,0,67000000,89677.5,822.0,0.0,0.917
UK,2020-12-13,6201196,192803,56844,1768,0,67000000,92555.2,848.4,0.0,0.917
UK,2020-12-20,6392651,191455,58599,1755,0,67000000,95412.7,874.6,0.0,0.917
UK,2020-12-27,6582340,189689,60338,1739,0,67000000,98243.9,900.6,0.0,0.917
UK,2021-01-03,6769979,187639,62058,1720,0,67000000,101044.5,926.2,0.0,0.917
UK,2021-01-10,6955427,185448,63758,1700,0,67000000,103812.3,951.6,0.0,0.917
UK,2021-01-17,7138690,183263,65437,1679,0,67000000,106547.6,976.7,0.0,0.917
UK,2021-01-24,7319922,181232,67099,1662,0,67000000,109252.6,1001.5,0.0,0.917
UK,2021-01-31,7499419,179497,68744,1645,586249,67000000,111931.6,1026.0,0.87,0.917
UK,2021-02-07,7677611,178192,70378,1634,1172499,67000000,114591.2,1050.4,1.75,0.917
UK,2021-02-14,7855044,177433,72004,1626,1758750,67000000,117239.5,1074.7,2.62,0.917
UK,2021-02-21,8032367,177323,73630,1626,2344999,67000000,119886.1,1099.0,3.5,0.917
UK,2021-02-28,8210308,177941,75261,1631,2931250,67000000,122541.9,1123.3,4.38,0.917
UK,2021-03-07,8389652,179344,76905,1644,3517500,67000000,125218.7,1147.8,5.25,0.917
UK,2021-03-14,8571216,181564,78569,1664,4103749,67000000,127928.6,1172.7,6.12,0.917
UK,2021-03-21,8755824,184608,80261,1692,4689999,67000000,130683.9,1197.9,7.0,0.917
UK,2021-03-28,8944284,188460,81989,1728,5276250,67000000,133496.8,1223.7,7.88,0.917
UK,2021-04-04,9137359,193075,83759,1770,5862500,67000000,136378.5,1250.1,8.75,0.917
UK,2021-04-11,9335751,198392,85577,1818,6448750,67000000,139339.6,1277.3,9.62,0.917
UK,2021-04-18,9540076,204325,87450,1873,7035000,67000000,142389.2,1305.2,10.5,0.917
UK,2021-04-25,9750847,210771,89382,1932,7621249,67000000,145535.0,1334.1,11.37,0.917
UK,2021-05-02,9968464,217617,91377,1995,8207499,67000000,148783.0,1363.8,12.25,0.917
UK,2021-05-09,10193198,224734,93437,2060,8793749,67000000,152137.3,1394.6,13.12,0.917
UK,2021-05-16,10425191,231993,95564,2127,9379999,67000000,155599.9,1426.3,14.0,0.917
UK,2021-05-23,10664447,239256,97757,2193,9966250,67000000,159170.9,1459.1,14.88,0.917
UK,2021-05-30,10910835,246388,100015,2258,10552500,67000000,162848.3,1492.8,15.75,0.917
UK,2021-06-06,11164097,253262,102337,2322,11138749,67000000,166628.3,1527.4,16.62,0.917
UK,2021-06-13,11423853,259756,104718,2381,11725000,67000000,170505.3,1563.0,17.5,0.917
UK,2021-06-20,11689611,265758,107154,2436,12311250,67000000,174471.8,1599.3,18.38,0.917
UK,2021-06-27,11960784,271173,109640,2486,12897500,67000000,178519.2,1636.4,19.25,0.917
UK,2021-07-04,12236705,275921,112169,2529,13483749,67000000,182637.4,1674.2,20.12,0.917
UK,2021-07-11,12516645,279940,114735,2566,14070000,67000000,186815.6,1712.5,21.0,0.917
UK,2021-07-18,12799828,283183,117331,2596,14656250,67000000,191042.2,1751.2,21.88,0.917
UK,2021-07-25,13085455,285627,119950,2619,15242499,67000000,195305.3,1790.3,22.75,0.917
UK,2021-08-01,13372721,287266,122583,2633,15828750,67000000,199592.9,1829.6,23.62,0.917
UK,2021-08-08,13660830,288109,125224,2641,16414999,67000000,203893.0,1869.0,24.5,0.917
UK,2021-08-15,13949018,288188,127865,2641,17001250,67000000,208194.3,1908.4,25.37,0.917
UK,2021-08-22,14236561,287543,130501,2636,17587499,67000000,212486.0,1947.8,26.25,0.917
UK,2021-08-29,14522794,286233,133125,2624,18173750,67000000,216758.1,1986.9,27.12,0.917
UK,2021-09-05,14807120,284326,135731,2606,18759999,67000000,221001.8,2025.8,28.0,0.917
UK,2021-09-12,15089014,281894,138315,2584,19346249,67000000,225209.2,2064.4,28.87,0.917
UK,2021-09-19,15368034,279020,140873,2558,19932500,67000000,229373.6,2102.6,29.75,0.917
UK,2021-09-26,15643820,275786,143401,2528,20518749,67000000,233489.9,2140.3,30.62,0.917
UK,2021-10-03,15916094,272274,145897,2496,21105000,67000000,237553.6,2177.6,31.5,0.917
UK,2021-10-10,16184657,268563,148359,2462,21691250,67000000,241562.0,2214.3,32.38,0.917
UK,2021-10-17,16449387,264730,150786,2427,22277499,67000000,245513.2,2250.5,33.25,0.917
UK,2021-10-24,16710225,260838,153177,2391,22863750,67000000,249406.3,2286.2,34.12,0.917
UK,2021-10-31,16967171,256946,155532,2355,23450000,67000000,253241.4,2321.4,35.0,0.917
UK,2021-11-07,17220273,253102,157852,2320,24036249,67000000,257019.0,2356.0,35.87,0.917
UK,2021-11-14,17469613,249340,160138,2286,24622500,67000000,260740.5,2390.1,36.75,0.917
UK,2021-11-21,17715298,245685,162390,2252,25208750,67000000,264407.4,2423.7,37.62,0.917
UK,2021-11-28,17957448,242150,164609,2219,25795000,67000000,268021.6,2456.9,38.5,0.917
UK,2021-12-05,18196180,238732,166798,2189,26381250,67000000,271584.8,2489.5,39.38,0.917
UK,2021-12-12,18431605,235425,168956,2158,26967499,67000000,275098.6,2521.7,40.25,0.917
UK,2021-12-19,18663813,232208,171084,2128,27553750,67000000,278564.4,2553.5,41.12,0.917
UK,2021-12-26,18892865,229052,173184,2100,28140000,67000000,281983.1,2584.8,42.0,0.917
UK,2022-01-02,19118788,225923,175255,2071,28726250,67000000,285355.0,2615.7,42.88,0.917
UK,2022-01-09,19341571,222783,177297,2042,29312500,67000000,288680.2,2646.2,43.75,0.917
UK,2022-01-16,19561158,219587,179310,2013,29898749,67000000,291957.6,2676.3,44.62,0.917
UK,2022-01-23,19777451,216293,181293,1983,30484999,67000000,295185.8,2705.9,45.5,0.917
UK,2022-01-30,19990308,212857,183244,1951,31071249,67000000,298362.8,2735.0,46.37,0.917
UK,2022-02-06,20199545,209237,185162,1918,31657500,67000000,301485.7,2763.6,47.25,0.917
UK,2022-02-13,20404943,205398,187045,1883,32243749,67000000,304551.4,2791.7,48.12,0.917
UK,2022-02-20,20606247,201304,188890,1845,32829999,67000000,307555.9,2819.3,49.0,0.917
UK,2022-02-27,20803178,196931,190695,1805,33416249,67000000,310495.2,2846.2,49.87,0.917
UK,2022-03-06,20995437,192259,192458,1763,34002500,67000000,313364.7,2872.5,50.75,0.917
UK,2022-03-13,21182713,187276,194174,1716,34588750,67000000,316159.9,2898.1,51.62,0.917
UK,2022-03-20,21364690,181977,195842,1668,35174999,67000000,318876.0,2923.0,52.5,0.917
UK,2022-03-27,21541056,176366,197459,1617,35761250,67000000,321508.3,2947.1,53.37,0.917
UK,2022-04-03,21711510,170454,199022,1563,36347500,67000000,324052.4,2970.5,54.25,0.917
UK,2022-04-10,21875770,164260,200527,1505,36933749,67000000,326504.0,2992.9,55.12,0.917
UK,2022-04-17,22033579,157809,201974,1447,37519999,67000000,328859.4,3014.5,56.0,0.917
UK,2022-04-24,22184710,151131,203359,1385,38106250,67000000,331115.1,3035.2,56.88,0.917
UK,2022-05-01,22328973,144263,204682,1323,38692499,67000000,333268.3,3055.0,57.75,0.917
UK,2022-05-08,22466216,137243,205940,1258,39278749,67000000,335316.7,3073.7,58.62,0.917
UK,2022-05-15,22596330,130114,207133,1193,39865000,67000000,337258.7,3091.5,59.5,0.917
UK,2022-05-22,22719254,122924,208259,1126,40451250,67000000,339093.3,3108.3,60.38,0.917
UK,2022-05-29,22834966,115712,209320,1061,41037499,67000000,340820.4,3124.2,61.25,0.917
UK,2022-06-05,22943495,108529,210315,995,41623750,67000000,342440.2,3139.0,62.12,0.917
UK,2022-06-12,23044911,101416,211245,930,42210000,67000000,343953.9,3152.9,63.0,0.917
UK,2022-06-19,23139327,94416,212110,865,42796249,67000000,345363.1,3165.8,63.87,0.917
UK,2022-06-26,23226895,87568,212913,803,43382500,67000000,346670.1,3177.8,64.75,0.917
UK,2022-07-03,23307802,80907,213654,741,43968750,67000000,347877.6,3188.9,65.62,0.917
UK,2022-07-10,23382270,74468,214337,683,44554999,67000000,348989.1,3199.1,66.5,0.917
UK,2022-07-17,23450547,68277,214963,626,45141250,67000000,350008.2,3208.4,67.38,0.917
UK,2022-07-24,23512905,62358,215534,571,45727500,67000000,350938.9,3216.9,68.25,0.917
UK,2022-07-31,23569637,56732,216055,521,46313750,67000000,351785.6,3224.7,69.12,0.917
UK,2022-08-07,23621047,51410,216526,471,46900000,67000000,352552.9,3231.7,70.0,0.917
UK,2022-08-14,23667454,46407,216951,425,46900000,67000000,353245.6,3238.1,70.0,0.917
UK,2022-08-21,23709178,41724,217334,383,46900000,67000000,353868.3,3243.8,70.0,0.917
UK,2022-08-28,23746546,37368,217676,342,46900000,67000000,354426.1,3248.9,70.0,0.917
UK,2022-09-04,23779879,33333,217982,306,46900000,67000000,354923.6,3253.5,70.0,0.917
UK,2022-09-11,23809496,29617,218253,271,46900000,67000000,355365.6,3257.5,70.0,0.917
UK,2022-09-18,23835707,26211,218493,240,46900000,67000000,355756.8,3261.1,70.0,0.917
UK,2022-09-25,23858812,23105,218705,212,46900000,67000000,356101.7,3264.3,70.0,0.917
UK,2022-10-02,23879098,20286,218891,186,46900000,67000000,356404.4,3267.0,70.0,0.917
UK,2022-10-09,23896838,17740,219054,163,46900000,67000000,356669.2,3269.5,70.0,0.917
UK,2022-10-16,23912289,15451,219195,141,46900000,67000000,356899.8,3271.6,70.0,0.917
UK,2022-10-23,23925695,13406,219318,123,46900000,67000000,357099.9,3273.4,70.0,0.917
UK,2022-10-30,23937279,11584,219425,107,46900000,67000000,357272.8,3275.0,70.0,0.917
UK,2022-11-06,23947248,9969,219516,91,46900000,67000000,357421.6,3276.4,70.0,0.917
UK,2022-11-13,23955795,8547,219594,78,46900000,67000000,357549.2,3277.5,70.0,0.917
UK,2022-11-20,23963092,7297,219661,67,46900000,67000000,357658.1,3278.5,70.0,0.917
UK,2022-11-27,23969297,6205,219718,57,46900000,67000000,357750.7,3279.4,70.0,0.917
UK,2022-12-04,23974553,5256,219766,48,46900000,67000000,357829.1,3280.1,70.0,0.917
UK,2022-12-11,23978988,4435,219807,41,46900000,67000000,357895.3,3280.7,70.0,0.917
UK,2022-12-18,23982714,3726,219841,34,46900000,67000000,357951.0,3281.2,70.0,0.917
UK,2022-12-25,23985833,3119,219870,29,46900000,67000000,357997.5,3281.6,70.0,0.917
UK,2023-01-01,23988432,2599,219893,23,46900000,67000000,358036.3,3282.0,70.0,0.917
UK,2023-01-08,23990591,2159,219913,20,46900000,67000000,358068.5,3282.3,70.0,0.917
UK,2023-01-15,23992376,1785,219930,17,46900000,67000000,358095.2,3282.5,70.0,0.917
UK,2023-01-22,23993846,1470,219943,13,46900000,67000000,358117.1,3282.7,70.0,0.917
UK,2023-01-29,23995052,1206,219954,11,46900000,67000000,358135.1,3282.9,70.0,0.917
UK,2023-02-05,23996037,985,219963,9,46900000,67000000,358149.8,3283.0,70.0,0.917
UK,2023-02-12,23996839,802,219971,8,46900000,67000000,358161.8,3283.1,70.0,0.917
UK,2023-02-19,23997489,650,219976,5,46900000,67000000,358171.5,3283.2,70.0,0.917
UK,2023-02-26,23998014,525,219981,5,46900000,67000000,358179.3,3283.3,70.0,0.917
UK,2023-03-05,23998436,422,219985,4,46900000,67000000,358185.6,3283.4,70.0,0.917
UK,2023-03-12,23998774,338,219988,3,46900000,67000000,358190.7,3283.4,70.0,0.917
UK,2023-03-19,23999044,270,219991,3,46900000,67000000,358194.7,3283.4,70.0,0.917
UK,2023-03-26,23999258,214,219993,2,46900000,67000000,358197.9,3283.5,70.0,0.917
UK,2023-04-02,23999427,169,219994,1,46900000,67000000,358200.4,3283.5,70.0,0.917
UK,2023-04-09,23999561,134,219995,1,46900000,67000000,358202.4,3283.5,70.0,0.917
UK,2023-04-16,23999666,105,219996,1,46900000,67000000,358204.0,3283.5,70.0,0.917
UK,2023-04-23,23999748,82,219997,1,46900000,67000000,358205.2,3283.5,70.0,0.917
UK,2023-04-30,23999812,64,219998,1,46900000,67000000,358206.1,3283.6,70.0,0.917
UK,2023-05-07,23999861,49,219998,0,46900000,67000000,358206.9,3283.6,70.0,0.917
UK,2023-05-14,23999900,39,219999,1,46900000,67000000,358207.5,3283.6,70.0,0.917
UK,2023-05-21,23999929,29,219999,0,46900000,67000000,358207.9,3283.6,70.0,0.917
UK,2023-05-28,23999952,23,219999,0,46900000,67000000,358208.2,3283.6,70.0,0.917
UK,2023-06-04,23999969,17,219999,0,46900000,67000000,358208.5,3283.6,70.0,0.917
UK,2023-06-11,23999982,13,219999,0,46900000,67000000,358208.7,3283.6,70.0,0.917
UK,2023-06-18,23999992,10,219999,0,46900000,67000000,358208.8,3283.6,70.0,0.917
UK,2023-06-25,24000000,8,220000,1,46900000,67000000,358209.0,3283.6,70.0,0.917
Russia,2020-01-05,32151,32151,574,574,0,144000000,223.3,4.0,0.0,1.785
Russia,2020-01-12,69356,37205,1238,664,0,144000000,481.6,8.6,0.0,1.785
Russia,2020-01-19,111988,42632,2000,762,0,144000000,777.7,13.9,0.0,1.786
Russia,2020-01-26,160364,48376,2864,864,0,144000000,1113.6,19.9,0.0,1.786
Russia,2020-02-02,214726,54362,3835,971,0,144000000,1491.2,26.6,0.0,1.786
Russia,2020-02-09,275226,60500,4916,1081,0,144000000,1911.3,34.1,0.0,1.786
Russia,2020-02-16,341916,66690,6107,1191,0,144000000,2374.4,42.4,0.0,1.786
Russia,2020-02-23,414733,72817,7408,1301,0,144000000,2880.1,51.4,0.0,1.786
Russia,2020-03-01,493496,78763,8815,1407,0,144000000,3427.1,61.2,0.0,1.786
Russia,2020-03-08,577905,84409,10323,1508,0,144000000,4013.2,71.7,0.0,1.786
Russia,2020-03-15,667546,89641,11924,1601,0,144000000,4635.7,82.8,0.0,1.786
Russia,2020-03-22,761901,94355,13610,1686,0,144000000,5291.0,94.5,0.0,1.786
Russia,2020-03-29,860364,98463,15369,1759,0,144000000,5974.8,106.7,0.0,1.786
Russia,2020-04-05,962263,101899,17189,1820,0,144000000,6682.4,119.4,0.0,1.786
Russia,2020-04-12,1066885,104622,19058,1869,0,144000000,7408.9,132.3,0.0,1.786
Russia,2020-04-19,1173502,106617,20963,1905,0,144000000,8149.3,145.6,0.0,1.786
Russia,2020-04-26,1281405,107903,22890,1927,0,144000000,8898.6,159.0,0.0,1.786
Russia,2020-05-03,1389934,108529,24829,1939,0,144000000,9652.3,172.4,0.0,1.786
Russia,2020-05-10,1498505,108571,26768,1939,0,144000000,10406.3,185.9,0.0,1.786
Russia,2020-05-17,1606635,108130,28700,1932,0,144000000,11157.2,199.3,0.0,1.786
Russia,2020-05-24,1713968,107333,30617,1917,0,144000000,11902.6,212.6,0.0,1.786
Russia,2020-05-31,1820286,106318,32516,1899,0,144000000,12640.9,225.8,0.0,1.786
Russia,2020-06-07,1925522,105236,34396,1880,0,144000000,13371.7,238.9,0.0,1.786
Russia,2020-06-14,2029761,104239,36258,1862,0,144000000,14095.6,251.8,0.0,1.786
Russia,2020-06-21,2133234,103473,38107,1849,0,144000000,14814.1,264.6,0.0,1.786
Russia,2020-06-28,2236310,103076,39948,1841,0,144000000,15529.9,277.4,0.0,1.786
Russia,2020-07-05,2339477,103167,41791,1843,0,144000000,16246.4,290.2,0.0,1.786
Russia,2020-07-12,2443316,103839,43646,1855,0,144000000,16967.5,303.1,0.0,1.786
Russia,2020-07-19,2548482,105166,45525,1879,0,144000000,17697.8,316.1,0.0,1.786
Russia,2020-07-26,2655666,107184,47439,1914,0,144000000,18442.1,329.4,0.0,1.786
Russia,2020-08-02,2765571,109905,49403,1964,0,144000000,19205.4,343.1,0.0,1.786
Russia,2020-08-09,2878878,113307,51427,2024,0,144000000,19992.2,357.1,0.0,1.786
Russia,2020-08-16,2996217,117339,53523,2096,0,144000000,20807.1,371.7,0.0,1.786
Russia,2020-08-23,3118142,121925,55701,2178,0,144000000,21653.8,386.8,0.0,1.786
Russia,2020-08-30,3245107,126965,57969,2268,0,144000000,22535.5,402.6,0.0,1.786
Russia,2020-09-06,3377447,132340,60333,2364,0,144000000,23454.5,419.0,0.0,1.786
Russia,2020-09-13,3515368,137921,62797,2464,0,144000000,24412.3,436.1,0.0,1.786
Russia,2020-09-20,3658933,143565,65361,2564,0,144000000,25409.3,453.9,0.0,1.786
Russia,2020-09-27,3808067,149134,68025,2664,0,144000000,26444.9,472.4,0.0,1.786
Russia,2020-10-04,3962554,154487,70785,2760,0,144000000,27517.7,491.6,0.0,1.786
Russia,2020-10-11,4122047,159493,73634,2849,0,144000000,28625.3,511.3,0.0,1.786
Russia,2020-10-18,4286086,164039,76565,2931,0,144000000,29764.5,531.7,0.0,1.786
Russia,2020-10-25,4454109,168023,79566,3001,0,144000000,30931.3,552.5,0.0,1.786
Russia,2020-11-01,4625476,171367,82627,3061,0,144000000,32121.4,573.8,0.0,1.786
Russia,2020-11-08,4799492,174016,85736,3109,0,144000000,33329.8,595.4,0.0,1.786
Russia,2020-11-15,4975435,175943,88879,3143,0,144000000,34551.6,617.2,0.0,1.786
Russia,2020-11-22,5152577,177142,92043,3164,0,144000000,35781.8,639.2,0.0,1.786
